edge_id,length_m,infra_type,current_comfort,upgrade_cost_est,priority_category,is_candidate,population_density,comfort_gap,bixi_station_count,bixi_trip_demand,combined_demand_score,distance_to_rev,is_rev_connector,connectivity_priority,priority_with_connectivity
5840a95d6d3d47fb0449b28092972939,34.3,piste cyclable sur rue,4,51449.99999999999,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
a8d287b0d55bf4d2ca108fb8c89ef401,70.9,piste cyclable sur rue,4,106350.00000000001,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,34.8125701003738,True,0.19177175952108905,medium_priority_connector
b7bcb030243776185ebb5203db5be23f,86.7,piste cyclable sur rue,4,130050.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
cb2ceb8ca05de6b0fa47e58785ed3c5f,54.0,piste cyclable en site propre,5,54000.0,lower_priority,True,4828.27759975899,0,0,0,0.38901610617116833,0.0,True,0.8407037258384107,lower_priority_connector
44a2a2161f4cf62890ac9d27a5c8dd09,39.800000000000004,piste cyclable en site propre,5,39800.00000000001,lower_priority,True,4828.27759975899,0,0,0,0.38901610617116833,41.32490326605257,True,0.1889035972584331,lower_priority_connector
ac8e9856550684bf8cb00289a5ddeca0,375.09999999999997,sentier polyvalent,2,1125300.0,lower_priority,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,lower_priority_connector
c9008cdd559a94ab074944600c92f805,43.6,piste cyclable en site propre,5,43600.0,lower_priority,True,4828.27759975899,0,0,0,0.38901610617116833,89.39106459888347,True,0.18051640623280507,lower_priority_connector
524820c334b9170c0939d1ac4b56bea4,116.4,piste cyclable en site propre,5,116400.0,lower_priority,True,4828.27759975899,0,0,0,0.38901610617116833,43.83156368475635,True,0.18802170767560508,lower_priority_connector
faf27aa3b0849939f4ea5f217c199283,28.6,piste cyclable en site propre,5,28600.0,lower_priority,True,4828.27759975899,0,0,0,0.38901610617116833,94.24397166265769,True,0.18014010334932126,lower_priority_connector
1949084e13b2d400d0251511451e1971,82.3,piste cyclable sur rue,4,123450.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
330045245ddd0d2e03fd05fddeaab9fc,82.3,piste cyclable sur rue,4,123450.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,83.55098200105078,True,0.18102652746781697,medium_priority_connector
785fb14d4ab2ecb03e2edb42e9d0254d,82.9,piste cyclable sur rue,4,124350.00000000001,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,88.08256281332893,True,0.18062488748405298,medium_priority_connector
05f7a33c4dc6745383c2db92ac477c96,512.8000000000001,piste cyclable en site propre,5,512800.00000000006,lower_priority,True,4828.27759975899,0,0,0,0.38901610617116833,89.02480249137177,True,0.1805464533549031,lower_priority_connector
c3bde175d8c828b03688eca402f27b27,85.4,piste cyclable sur rue,4,128100.00000000001,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
9440b1b460fac48a5664c31c3b5b58a2,95.60000000000001,piste cyclable sur rue,4,143400.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
2cb55e3dee7dc026a81e949a1e00c671,1042.7,piste cyclable en site propre,5,1042700.0,lower_priority,True,4828.27759975899,0,0,0,0.38901610617116833,78.35426364424917,True,0.1815435849518627,lower_priority_connector
9619cfafed06472be1cfce2630fe8132,86.8,piste cyclable sur rue,4,130200.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
4336a9c34916539e6f521574380a87e7,274.5,piste cyclable en site propre,5,274500.0,lower_priority,True,4828.27759975899,0,0,0,0.38901610617116833,0.0,True,0.8407037258384107,lower_priority_connector
9e2b7b58772ddf8c9b5c38d1de1b1de4,80.69999999999999,piste cyclable sur rue,4,121049.99999999999,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,88.72578517854427,True,0.18057116578534735,medium_priority_connector
13c8b3f43aab8de7be76587fe959c21a,44.0,piste cyclable en site propre,5,44000.0,lower_priority,True,4828.27759975899,0,0,0,0.38901610617116833,0.0,True,0.8407037258384107,lower_priority_connector
3fea4ef4e4bc049bf1d0bbd5a6d74673,655.9000000000001,sentier polyvalent,2,1967700.0000000002,lower_priority,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,lower_priority_connector
40bb9ec133278d0b3f547d96fec570a0,270.5,sentier polyvalent,2,811500.0,lower_priority,True,4828.27759975899,3,0,0,0.38901610617116833,42.54177154097778,True,0.1884627987968696,lower_priority_connector
38b5d1b808dd0ca461b7c64b8d29c773,563.2,piste cyclable en site propre,5,563200.0,lower_priority,True,4828.27759975899,0,0,0,0.38901610617116833,0.0,True,0.8407037258384107,lower_priority_connector
0adb0bede9a3902b20dcf35477d10ee4,239.0,bande cyclable,3,478000.0,high_priority,True,4828.27759975899,2,2,19048,0.47911236083214853,0.0,True,0.8808009260317419,high_priority_connector
0d0f80e48d618c5b8edbcbb30d6e5514,105.2,piste cyclable en site propre,5,105200.0,lower_priority,True,4828.27759975899,0,0,0,0.38901610617116833,0.0,True,0.8407037258384107,lower_priority_connector
c0cb7c1590b6fa1f7c1b4233b2e2c176,187.29999999999998,piste cyclable sur rue,4,280950.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
275886d8b0f90852cc622882bb8a43f1,312.90000000000003,bande cyclable,3,625800.0000000001,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
183b2374f1ff3e14310a59d2823137eb,93.10000000000001,piste cyclable sur rue,4,139650.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
28f25a3ddba9304aa3dcf3d2c7237009,338.3,bande cyclable,3,676600.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
1d813f2d40f0aa33932ce5c82ccb189c,232.3,bande cyclable,3,464600.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,86.8605240138649,True,0.18072911852459292,high_priority_connector
bfb355e32e27b1648282f702e5f36200,81.60000000000001,piste cyclable sur rue,4,122400.00000000001,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
527a82f1f7020811e48559f117cf70e7,176.1,bande cyclable,3,352200.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
c154854d690875a0a68aacabc89de120,118.3,piste cyclable sur rue,4,177450.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
e46fddd6c1dd922695a8ce811713aa08,338.2,bande cyclable,3,676400.0,high_priority,True,4828.27759975899,2,1,11410,0.44298493574287057,0.0,True,0.8647224708093215,high_priority_connector
4388fbe12d6e6982b28c69477912e269,69.3,piste cyclable sur rue,4,103950.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
94dd9a9956935905a0c691480ac68e05,64.8,piste cyclable sur rue,4,97200.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
f8119415b80054d8e6b6e7767b53bbc4,105.0,piste cyclable sur rue,4,157500.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,89.87522558983068,True,0.18047705871303968,medium_priority_connector
40f77b811c409fa2f536c9d42e12b5bb,99.7,bande cyclable,3,199400.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
f5f135dcbcabc6b656a92df6a5b921f5,37.199999999999996,chaussée désignée,2,148799.99999999997,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
09397718aa588e8b50c3857629539b20,56.5,piste cyclable sur rue,4,84750.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
596f11b1b6ddcfa693aab65af6144007,85.6,bande cyclable,3,171200.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
dae97586b9d4130484b2e2b064ae6bec,227.20000000000002,bande cyclable,3,454400.00000000006,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,37.768579625102284,True,0.19035044883885496,high_priority_connector
5d9746b5f9b137950a4627d12a86d3f1,137.2,piste cyclable sur rue,4,205799.99999999997,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,84.97904736332198,True,0.18089538740995442,medium_priority_connector
0643dd06a6c091b82659d86cfb7f2185,72.8,chaussée désignée,2,291200.0,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
5205fc18b528e527e305fb165e35b8bb,62.199999999999996,bande cyclable,3,124399.99999999999,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
794b38dff79206f5d80c13ff80fb992d,176.0,chaussée désignée,2,704000.0,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
11f81c6d8459facdb74701dd8465a6a1,68.8,vélorue,5,206400.0,lower_priority,True,4828.27759975899,0,0,0,0.38901610617116833,86.89642034044066,True,0.18072601551155434,lower_priority_connector
1a9117f4bd7539f686290881682681c9,43.6,bande cyclable,3,87200.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,87.0665219855916,True,0.1807113456825767,high_priority_connector
4b2b8880cb47438d28cba31826cb8a9e,131.0,chaussée désignée,2,524000.0,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
cddfe82fbcb62a7834c418667b9f0d22,149.7,bande cyclable,3,299400.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
5dd716e601002463f00fc77c29da7e42,139.9,bande cyclable,3,279800.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,82.05305638744095,True,0.18116892896062453,high_priority_connector
da9a7cf24e15c80cfa8a89793b50577a,320.40000000000003,chaussée désignée,2,1281600.0000000002,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
b95017ea4e772170841a67d319f7c989,191.5,bande cyclable,3,383000.0,high_priority,True,4828.27759975899,2,1,5348,0.41431192567594166,0.0,True,0.8519615915793775,high_priority_connector
db3b144a22fd740607f0260bf3781f2e,169.7,bande cyclable,3,339400.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
cc48f5f92db2947e93ca265ff3c80bf8,67.10000000000001,piste cyclable sur rue,4,100650.00000000001,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,63.6224826456041,True,0.18346136996214452,medium_priority_connector
aa31d0d5ceeab2fe242e5cca01ccd7d8,60.3,bande cyclable,3,120600.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,78.00582400220395,True,0.1815806869036103,high_priority_connector
b4c5528916a0c62a2a8b1ee9f6096384,66.9,bande cyclable,3,133800.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
a09b9923cb5c3869888e1a0864347042,87.7,piste cyclable sur rue,4,131550.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,72.59246383440639,True,0.18220223257077472,medium_priority_connector
e995c4a6ca642f0eb63629eb4e2c163d,87.4,bande cyclable,3,174800.0,high_priority,True,4828.27759975899,2,2,57360,0.6603265412485426,69.73048207491188,True,0.3033155765118449,high_priority_connector
f5ee768310cfd4aa297318b5161cffdd,131.39999999999998,chaussée désignée,2,525599.9999999999,transformative,True,4828.27759975899,3,1,39866,0.5775806425169598,0.0,True,0.9246240840338823,transformative_connector
1282f1aa2eb86eae924ecc4eab910324,23.5,bande cyclable,3,47000.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
97c836d33572140d4ce27ad251991a1f,85.0,chaussée désignée,2,340000.0,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
ce0ffb223456925300fea684588456f8,102.8,bande cyclable,3,205600.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
17fd5ef06199058424fd2202e8e906dc,37.699999999999996,piste cyclable sur rue,4,56549.99999999999,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
4247d412b3e795e639ed634f8289f127,131.70000000000002,chaussée désignée,2,526800.0000000001,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
6e60d3990d807df17106cabebc183b11,29.9,piste cyclable sur rue,4,44850.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,57.2351556045004,True,0.1845944193612539,medium_priority_connector
00ee19eefe9af02b5a77c6fe02cd7515,214.0,piste cyclable sur rue,4,321000.0,medium_priority,True,4890.049751243781,1,1,15908,0.4692372953103098,68.2606406097379,True,0.218471897868865,medium_priority_connector
3eba3fd3b77ee140e66c58acbfe07e7f,91.1,piste cyclable sur rue,4,136650.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
c637f2a33d70fad3d57e60ff405f10ca,338.6,bande cyclable,3,677200.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
0640a09b5de609f8366a5b91ef7d8af3,170.0,piste cyclable sur rue,4,255000.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,96.53346211111199,True,0.17997557290567337,medium_priority_connector
098dfa05401cb76c17d82fc2f0f3e617,76.5,piste cyclable sur rue,4,114750.0,medium_priority,True,4828.27759975899,1,2,17398,0.47130792886078055,0.0,True,0.8773275755320046,medium_priority_connector
e5ffe33a9c267b3abfd40f6ec74411a6,195.1,bande cyclable,3,390200.0,high_priority,True,4828.27759975899,2,1,17013,0.469486894734128,0.0,True,0.8765171270820659,high_priority_connector
bcffcd78abc5a29a6e7d9229fd94f970,46.699999999999996,bande cyclable,3,93399.99999999999,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
29d12f32175a0976e31fd519866741f3,168.6,chaussée désignée,2,674400.0,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,52.33715862366682,True,0.1856471129233694,transformative_connector
5b50ad553a47066969bc287635871d04,133.89999999999998,piste cyclable sur rue,4,200849.99999999997,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
2581b8325705d1c261b1b95b9c2a900a,209.79999999999998,piste cyclable sur rue,4,314700.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,48.08760685365639,True,0.1867306404748512,medium_priority_connector
f7ea5fd35ef1b31348b22aa8a82a1acc,219.70000000000002,bande cyclable,3,439400.00000000006,high_priority,True,4828.27759975899,2,1,34877,0.5539828782108054,72.58724644171103,True,0.2556210850474011,high_priority_connector
2fb31ac228f57cc22006f8194551b1ef,51.6,bande cyclable,3,103200.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
504289dcafda9b3691c2c4547c10677e,68.7,chaussée désignée,2,274800.0,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,86.76653437461323,True,0.18073725536530302,transformative_connector
c53a2818ee964bd80e8c4cfd6d724121,287.6,bande cyclable,3,575200.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,98.0557483432464,True,0.17987038602746053,high_priority_connector
68bac0e34279636458e6b17592ea50f2,60.900000000000006,piste cyclable sur rue,4,91350.00000000001,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,77.3339237349469,True,0.18165316293366027,medium_priority_connector
44ac9ee4d003fe2bbeb166420f49dcb2,194.20000000000002,bande cyclable,3,388400.00000000006,high_priority,True,4828.27759975899,2,2,37796,0.567789627861971,0.0,True,0.9202666079523936,high_priority_connector
6dd964ddb68245289947f8702b4f3623,171.1,chaussée désignée,2,684400.0,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
5a571ae10d8f2f16f44c4d54722fe922,225.20000000000002,bande cyclable,3,450400.00000000006,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,37.768579625102284,True,0.19035044883885496,high_priority_connector
a9bd11f15b03a1e9739cacee4bfa1390,188.79999999999998,chaussée désignée,2,755199.9999999999,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
f81d43d5cd0ce8eabcafe41d9d1c77c4,59.6,bande cyclable,3,119200.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,73.54895587175528,True,0.1820858454241457,high_priority_connector
ae3eab543f4125bc37a95590dfeb9344,224.3,chaussée désignée,2,897200.0,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
ada88bc59c52e084f77f97c94073ae6c,81.5,piste cyclable sur rue,4,122250.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,87.39210624048586,True,0.18068342425384984,medium_priority_connector
48133dbfe7644091e21586fdede07825,227.6,bande cyclable,3,455200.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,85.63898116861151,True,0.18083624582206415,high_priority_connector
f3724bc066493a42e20e1fd00b53b7da,213.29999999999998,piste cyclable sur rue,4,319950.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,65.88063589010365,True,0.18311257681057183,medium_priority_connector
cc676811e27c204fcf25f2c96dba4dbe,76.89999999999999,bande cyclable,3,153799.99999999997,high_priority,True,4828.27759975899,2,1,40657,0.581322039904446,0.0,True,0.9262891872128473,high_priority_connector
0c5f6ba75ab7be5bab38ddb9498d0ee4,179.5,chaussée désignée,2,718000.0,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
ba6ac60d0721c40ad5a1a4e6bdbc2601,93.0,piste cyclable en site propre,5,93000.0,lower_priority,True,4828.27759975899,0,0,0,0.38901610617116833,0.0,True,0.8407037258384107,lower_priority_connector
709fb66fb32fb7317b64b8751eae17f9,228.4,chaussée désignée,2,913600.0,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
9092ff2a4cff317921a3a89ff8e8caa6,212.9,bande cyclable,3,425800.0,high_priority,True,4828.27759975899,2,1,18869,0.47826569821222437,0.0,True,0.8804241201290431,high_priority_connector
78f526568feefebf4263543bd7614e1c,76.39999999999999,piste cyclable sur rue,4,114599.99999999999,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,64.48375659502287,True,0.18332550024924332,medium_priority_connector
91de8c1b9c4154672cf219571dab36d0,69.5,chaussée désignée,2,278000.0,transformative,True,4828.27759975899,3,1,3392,0.4050601263207927,0.0,True,0.8478440924415072,transformative_connector
1f0b7c6f603042ee56c4d92f2233ee8e,319.1,chaussée désignée,2,1276400.0,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
37285d5154d3d712bf7eabb7e739cca3,62.7,piste cyclable sur rue,4,94050.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,58.84626204554737,True,0.18428581608373976,medium_priority_connector
0cb756d5f2ea4e49ac3e1cc56af676e4,86.2,piste cyclable sur rue,4,129300.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
ed50add90647a188770105c11d0acc75,121.7,piste cyclable en site propre,5,121700.0,lower_priority,True,4828.27759975899,0,0,0,0.38901610617116833,0.0,True,0.8407037258384107,lower_priority_connector
2f8da91ee151257008cc24f809d2c1b3,643.5999999999999,piste cyclable en site propre,5,643599.9999999999,lower_priority,True,4828.27759975899,0,0,0,0.38901610617116833,0.0,True,0.8407037258384107,lower_priority_connector
feae2afa348914ee0577d604f5cba994,213.60000000000002,piste cyclable sur rue,4,320400.00000000006,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,81.40376837396624,True,0.18123226242776436,medium_priority_connector
6be06892e9871bb4f2ffccaf822c9659,75.80000000000001,chaussée désignée,2,303200.00000000006,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,77.29410524949724,True,0.18165749708788706,transformative_connector
7b16ec179baa9e618c97101b6c057103,259.79999999999995,piste cyclable en site propre,5,259799.99999999994,lower_priority,True,4828.27759975899,0,0,0,0.38901610617116833,0.0,True,0.8407037258384107,lower_priority_connector
